,Date,Province/State,Country/Region,Last Update,Confirmed,Deaths,Active,Recovered,Latitude,Longitude,Combined_Key,Incident_Rate,Case_Fatality_Ratio
239,2020-09-17,Hong Kong,China,2020-09-18 05:05:00,4993.0,102.0,209.0,4682.0,22.300000000000008,114.20000000000003,"Hong Kong, China",66.60007993,2.042860004
240,2020-09-18,Hong Kong,China,2020-09-19 04:22:00,4996.0,103.0,197.0,4696.0,22.300000000000008,114.20000000000003,"Hong Kong, China",66.640096,2.061649319
241,2020-09-19,Hong Kong,China,2020-09-20 04:22:00,5009.0,103.0,198.0,4708.0,22.300000000000008,114.20000000000003,"Hong Kong, China",66.81349897,2.056298662
242,2020-09-20,Hong Kong,China,2020-09-21 04:23:00,5032.0,103.0,217.0,4712.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.12028884,2.046899841
243,2020-09-21,Hong Kong,China,2020-09-22 04:23:00,5038.0,103.0,218.0,4717.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.20032098,2.044462088
244,2020-09-22,Hong Kong,China,2020-09-23 04:23:00,5046.0,103.0,214.0,4729.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.3070305,2.041220769
245,2020-09-23,Hong Kong,China,2020-09-24 04:23:00,5049.0,104.0,196.0,4749.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.34704657,2.059813825
246,2020-09-24,Hong Kong,China,2020-09-25 04:23:00,5056.0,104.0,194.0,4758.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.4404174,2.056962025
247,2020-09-25,Hong Kong,China,2020-09-26 04:23:00,5058.0,105.0,188.0,4765.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.46709479,2.075919336
248,2020-09-26,Hong Kong,China,2020-09-27 04:23:00,5059.0,105.0,177.0,4777.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.48043348,2.075508994
249,2020-09-27,Hong Kong,China,2020-09-28 04:23:00,5065.0,105.0,174.0,4786.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.56046562,2.073050346
250,2020-09-28,Hong Kong,China,2020-09-29 04:23:42,5075.0,105.0,180.0,4790.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.69385251783783,2.0689655172413794
251,2020-09-29,Hong Kong,China,2020-09-30 04:23:33,5079.0,105.0,167.0,4807.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.74720727844303,2.067336089781453
252,2020-09-30,Hong Kong,China,2020-10-01 04:23:42,5087.0,105.0,155.0,4827.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.85391679965339,2.064084922351091
253,2020-10-01,Hong Kong,China,2020-10-02 04:23:51,5097.0,105.0,155.0,4837.0,22.300000000000008,114.20000000000003,"Hong Kong, China",67.98730370116638,2.0600353148911124
254,2020-10-02,Hong Kong,China,2020-10-03 04:23:40,5104.0,105.0,156.0,4843.0,22.300000000000008,114.20000000000003,"Hong Kong, China",68.08067453222547,2.0572100313479624
255,2020-10-03,Hong Kong,China,2020-10-04 04:23:44,5108.0,105.0,154.0,4849.0,22.300000000000008,114.20000000000003,"Hong Kong, China",68.13402929283066,2.055599060297572
256,2020-10-04,Hong Kong,China,2020-10-05 04:23:33,5113.0,105.0,147.0,4861.0,22.300000000000008,114.20000000000003,"Hong Kong, China",68.20072274358716,2.053588891061999
257,2020-10-05,Hong Kong,China,2020-10-06 04:23:33,5124.0,105.0,155.0,4864.0,22.300000000000008,114.20000000000003,"Hong Kong, China",68.34744833525144,2.0491803278688523
258,2020-10-06,Hong Kong,China,2020-10-07 04:23:40,5132.0,105.0,152.0,4875.0,22.300000000000008,114.20000000000003,"Hong Kong, China",68.45415785646182,2.045985970381917
259,2020-10-07,Hong Kong,China,2020-10-08 04:23:56,5143.0,105.0,153.0,4885.0,22.300000000000008,114.20000000000003,"Hong Kong, China",68.60088344812611,2.04160995527902
260,2020-10-08,Hong Kong,China,2020-10-09 04:23:59,5161.0,105.0,166.0,4890.0,22.300000000000008,114.20000000000003,"Hong Kong, China",68.84097987084947,2.0344894400310016
261,2020-10-09,Hong Kong,China,2020-10-10 04:23:57,5169.0,105.0,158.0,4906.0,22.300000000000008,114.20000000000003,"Hong Kong, China",68.94768939205986,2.0313406848520024
262,2020-10-10,Hong Kong,China,2020-10-11 04:23:46,5175.0,105.0,156.0,4914.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.02772153296765,2.028985507246377
263,2020-10-11,Hong Kong,China,2020-10-12 04:23:45,5182.0,105.0,158.0,4919.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.12109236402672,2.026244693168661
264,2020-10-12,Hong Kong,China,2020-10-13 04:24:02,5193.0,105.0,167.0,4921.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.267817955691,2.021952628538417
265,2020-10-13,Hong Kong,China,2020-10-14 04:24:05,5201.0,105.0,165.0,4931.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.37452747690139,2.018842530282638
266,2020-10-14,Hong Kong,China,2020-10-15 04:24:28,5201.0,105.0,164.0,4932.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.37452747690139,2.018842530282638
267,2020-10-15,Hong Kong,China,2020-10-16 04:24:01,5213.0,105.0,165.0,4943.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.53459175871697,2.014195281028199
268,2020-10-16,Hong Kong,China,2020-10-17 04:24:12,5220.0,105.0,164.0,4951.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.62796258977606,2.0114942528735638
269,2020-10-17,Hong Kong,China,2020-10-18 04:24:25,5237.0,105.0,169.0,4963.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.85472032234811,2.0049646744319265
270,2020-10-18,Hong Kong,China,2020-10-19 04:24:16,5241.0,105.0,163.0,4973.0,22.300000000000008,114.20000000000003,"Hong Kong, China",69.90807508295332,2.003434459072696
271,2020-10-19,Hong Kong,China,2020-10-20 04:24:22,5256.0,105.0,169.0,4982.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.10815543522278,1.9977168949771689
272,2020-10-20,Hong Kong,China,2020-10-21 04:24:14,5261.0,105.0,160.0,4996.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.17484888597927,1.9958182854970536
273,2020-10-21,Hong Kong,China,2020-10-22 04:24:27,5269.0,105.0,160.0,5004.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.28155840718965,1.9927880053141012
274,2020-10-22,Hong Kong,China,2020-10-23 04:24:46,5280.0,105.0,156.0,5019.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.42828399885394,1.9886363636363635
275,2020-10-23,Hong Kong,China,2020-10-24 04:24:46,5284.0,105.0,150.0,5029.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.48163875945913,1.9871309613928845
276,2020-10-24,Hong Kong,China,2020-10-25 04:24:36,5289.0,105.0,143.0,5041.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.54833221021562,1.9852524106636416
277,2020-10-25,Hong Kong,China,2020-10-26 04:25:02,5295.0,105.0,143.0,5047.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.62836435112341,1.9830028328611895
278,2020-10-26,Hong Kong,China,2020-10-27 04:24:45,5303.0,105.0,148.0,5050.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.7350738723338,1.980011314350368
279,2020-10-27,Hong Kong,China,2020-10-28 04:24:39,5308.0,105.0,150.0,5053.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.8017673230903,1.978146194423512
280,2020-10-28,Hong Kong,China,2020-10-29 04:24:49,5310.0,105.0,142.0,5063.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.82844470339288,1.9774011299435028
281,2020-10-29,Hong Kong,China,2020-10-30 04:24:49,5313.0,105.0,135.0,5073.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.86846077384678,1.976284584980237
282,2020-10-30,Hong Kong,China,2020-10-31 04:24:44,5320.0,105.0,133.0,5082.0,22.300000000000008,114.20000000000003,"Hong Kong, China",70.96183160490587,1.973684210526316
283,2020-10-31,Hong Kong,China,2020-11-01 04:36:19,5323.0,105.0,129.0,5089.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.00184767535977,1.972571857974826
284,2020-11-01,Hong Kong,China,2020-11-02 05:25:04,5330.0,105.0,129.0,5096.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.09521850641885,1.9699812382739208
285,2020-11-02,Hong Kong,China,2020-11-03 06:00:16,5336.0,105.0,129.0,5102.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.17525064732664,1.9677661169415293
286,2020-11-03,Hong Kong,China,2020-11-04 05:25:09,5345.0,105.0,131.0,5109.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.29529885868831,1.9644527595884005
287,2020-11-04,Hong Kong,China,2020-11-05 06:05:03,5348.0,106.0,124.0,5118.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.3353149291422,1.9820493642483168
288,2020-11-05,Hong Kong,China,2020-11-06 05:24:55,5355.0,107.0,122.0,5126.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.4286857602013,1.9981325863678805
289,2020-11-06,Hong Kong,China,2020-11-07 05:24:52,5361.0,107.0,123.0,5131.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.50871790110908,1.995896288005969
290,2020-11-07,Hong Kong,China,2020-11-08 05:24:56,5364.0,107.0,118.0,5139.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.54873397156298,1.9947800149142432
291,2020-11-08,Hong Kong,China,2020-11-09 05:25:45,5374.0,107.0,123.0,5144.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.68212087307596,1.9910681056940829
292,2020-11-09,Hong Kong,China,2020-11-10 05:40:07,5380.0,107.0,127.0,5146.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.76215301398375,1.9888475836431228
293,2020-11-10,Hong Kong,China,2020-11-11 05:25:30,5389.0,108.0,128.0,5153.0,22.300000000000008,114.20000000000003,"Hong Kong, China",71.88220122534544,2.004082390053813
294,2020-11-11,Hong Kong,China,2020-11-12 05:25:55,5407.0,108.0,140.0,5159.0,22.300000000000008,114.20000000000003,"Hong Kong, China",72.1222976480688,1.997410763824672
295,2020-11-12,Hong Kong,China,2020-11-13 05:25:30,5430.0,108.0,152.0,5170.0,22.300000000000008,114.20000000000003,"Hong Kong, China",72.42908752154865,1.988950276243094
296,2020-11-13,Hong Kong,China,2020-11-14 05:25:37,5436.0,108.0,151.0,5177.0,22.300000000000008,114.20000000000003,"Hong Kong, China",72.50911966245644,1.9867549668874167
297,2020-11-14,Hong Kong,China,2020-11-15 05:26:53,5444.0,108.0,149.0,5187.0,22.300000000000008,114.20000000000003,"Hong Kong, China",72.61582918366683,1.9838354151359292
298,2020-11-15,Hong Kong,China,2020-11-16 05:25:57,5458.0,108.0,156.0,5194.0,22.300000000000008,114.20000000000003,"Hong Kong, China",72.802570845785,1.978746793697325
299,2020-11-16,Hong Kong,China,2020-11-17 05:25:54,5466.0,108.0,160.0,5198.0,22.300000000000008,114.20000000000003,"Hong Kong, China",72.90928036699539,1.9758507135016463
300,2020-11-17,Hong Kong,China,2020-11-18 05:40:31,5470.0,108.0,150.0,5212.0,22.300000000000008,114.20000000000003,"Hong Kong, China",72.96263512760058,1.974405850091408
301,2020-11-18,Hong Kong,China,2020-11-19 05:25:23,5479.0,108.0,147.0,5224.0,22.300000000000008,114.20000000000003,"Hong Kong, China",73.08268333896225,1.9711626209162256
302,2020-11-19,Hong Kong,China,2020-11-20 05:26:28,5491.0,108.0,150.0,5233.0,22.300000000000008,114.20000000000003,"Hong Kong, China",73.24274762077782,1.966854853396467
303,2020-11-20,Hong Kong,China,2020-11-21 05:25:51,5517.0,108.0,170.0,5239.0,22.300000000000008,114.20000000000003,"Hong Kong, China",73.5895535647116,1.9575856443719413
304,2020-11-21,Hong Kong,China,2020-11-22 05:25:45,5560.0,108.0,204.0,5248.0,22.300000000000008,114.20000000000003,"Hong Kong, China",74.1631172412174,1.9424460431654675
305,2020-11-22,Hong Kong,China,2020-11-23 05:25:26,5628.0,108.0,261.0,5259.0,22.300000000000008,114.20000000000003,"Hong Kong, China",75.07014817150569,1.9189765458422172
306,2020-11-23,Hong Kong,China,2020-11-24 05:27:31,5701.0,108.0,326.0,5267.0,22.300000000000008,114.20000000000003,"Hong Kong, China",76.04387255255044,1.8944044904402737
307,2020-11-24,Hong Kong,China,2020-11-25 05:27:20,5781.0,108.0,399.0,5274.0,22.300000000000008,114.20000000000003,"Hong Kong, China",77.11096776465429,1.868188894654904
308,2020-11-25,Hong Kong,China,2020-11-26 05:27:44,5866.0,108.0,463.0,5295.0,22.300000000000008,114.20000000000003,"Hong Kong, China",78.24475642751463,1.8411183088987384
309,2020-11-26,Hong Kong,China,2020-11-27 05:26:53,5947.0,108.0,539.0,5300.0,22.300000000000008,114.20000000000003,"Hong Kong, China",79.32519032976977,1.8160417016983352
310,2020-11-27,Hong Kong,China,2020-11-28 05:25:50,6039.0,108.0,618.0,5313.0,22.300000000000008,114.20000000000003,"Hong Kong, China",80.5523498236892,1.7883755588673622
311,2020-11-28,Hong Kong,China,2020-11-29 05:25:55,6123.0,109.0,686.0,5328.0,22.300000000000008,114.20000000000003,"Hong Kong, China",81.67279979639824,1.7801731177527356
312,2020-11-29,Hong Kong,China,2020-11-30 05:26:13,6238.0,109.0,789.0,5340.0,22.300000000000008,114.20000000000003,"Hong Kong, China",83.20674916379751,1.7473549214491824
313,2020-11-30,Hong Kong,China,2020-12-01 05:26:18,6314.0,109.0,861.0,5344.0,22.300000000000008,114.20000000000003,"Hong Kong, China",84.22048961529617,1.7263224580297751
314,2020-12-01,Hong Kong,China,2020-12-02 05:27:41,6396.0,109.0,926.0,5361.0,22.300000000000008,114.20000000000003,"Hong Kong, China",85.31426220770261,1.7041901188242652
315,2020-12-02,Hong Kong,China,2020-12-03 05:28:22,6499.0,110.0,995.0,5394.0,22.300000000000008,114.20000000000003,"Hong Kong, China",86.6881472932863,1.6925680873980613
316,2020-12-03,Hong Kong,China,2020-12-04 05:27:27,6589.0,111.0,1055.0,5423.0,22.300000000000008,114.20000000000003,"Hong Kong, China",87.88862940690315,1.6846258916375778
317,2020-12-04,Hong Kong,China,2020-12-05 05:27:36,6701.0,112.0,1124.0,5465.0,22.300000000000008,114.20000000000003,"Hong Kong, China",89.38256270384855,1.6713923295030593
318,2020-12-05,Hong Kong,China,2020-12-06 05:26:18,6802.0,112.0,1179.0,5511.0,22.300000000000008,114.20000000000003,"Hong Kong, China",90.72977040912964,1.6465745369009115
319,2020-12-06,Hong Kong,China,2020-12-07 05:26:14,6897.0,112.0,1218.0,5567.0,22.300000000000008,114.20000000000003,"Hong Kong, China",91.99694597350296,1.623894446860954
320,2020-12-07,Hong Kong,China,2020-12-08 05:27:42,6975.0,112.0,1237.0,5626.0,22.300000000000008,114.20000000000003,"Hong Kong, China",93.0373638053042,1.6057347670250897
321,2020-12-08,Hong Kong,China,2020-12-09 05:28:01,7075.0,112.0,1267.0,5696.0,22.300000000000008,114.20000000000003,"Hong Kong, China",94.37123282043402,1.5830388692579505
322,2020-12-09,Hong Kong,China,2020-12-10 05:26:19,7179.0,114.0,1282.0,5783.0,22.300000000000008,114.20000000000003,"Hong Kong, China",95.75845659616904,1.5879648976180527
323,2020-12-10,Hong Kong,China,2020-12-11 05:26:59,7291.0,114.0,1277.0,5900.0,22.300000000000008,114.20000000000003,"Hong Kong, China",97.2523898931144,1.563571526539569
324,2020-12-11,Hong Kong,China,2020-12-12 05:26:19,7377.0,114.0,1267.0,5996.0,22.300000000000008,114.20000000000003,"Hong Kong, China",98.39951724612604,1.5453436356242376
325,2020-12-12,Hong Kong,China,2020-12-13 05:27:20,7446.0,115.0,1217.0,6114.0,22.300000000000008,114.20000000000003,"Hong Kong, China",99.3198868665656,1.5444533977974753
326,2020-12-13,Hong Kong,China,2020-12-14 05:26:27,7541.0,117.0,1222.0,6202.0,22.300000000000008,114.20000000000003,"Hong Kong, China",100.58706243093891,1.5515183662644212
327,2020-12-14,Hong Kong,China,2020-12-15 05:26:38,7623.0,120.0,1237.0,6266.0,22.300000000000008,114.20000000000003,"Hong Kong, China",101.68083502334538,1.5741833923652109
328,2020-12-15,Hong Kong,China,2020-12-16 05:28:04,7721.0,123.0,1253.0,6345.0,22.300000000000008,114.20000000000003,"Hong Kong, China",102.9880266581726,1.5930578940551745
329,2020-12-16,Hong Kong,China,2020-12-17 05:28:12,7803.0,123.0,1241.0,6439.0,22.300000000000008,114.20000000000003,"Hong Kong, China",104.08179925057904,1.576316801230296
330,2020-12-17,Hong Kong,China,2020-12-18 05:28:18,7899.0,125.0,1240.0,6534.0,22.300000000000008,114.20000000000003,"Hong Kong, China",105.36231350510364,1.58247879478415
331,2020-12-18,Hong Kong,China,2020-12-19 05:27:52,7969.0,129.0,1212.0,6628.0,22.300000000000008,114.20000000000003,"Hong Kong, China",106.29602181569452,1.61877274438449
332,2020-12-19,Hong Kong,China,2020-12-20 05:27:32,8078.0,129.0,1212.0,6737.0,22.300000000000008,114.20000000000003,"Hong Kong, China",107.749939042186,1.5969299331517703
333,2020-12-20,Hong Kong,China,2020-12-21 05:27:58,8152.0,130.0,1185.0,6837.0,22.300000000000008,114.20000000000003,"Hong Kong, China",108.73700211338203,1.5947006869479885
334,2020-12-21,Hong Kong,China,2020-12-22 05:22:33,8237.0,131.0,1196.0,6910.0,22.300000000000008,114.20000000000003,"Hong Kong, China",109.87079077624242,1.5903848488527377
335,2020-12-22,Hong Kong,China,2020-12-23 05:22:03,8300.0,132.0,1173.0,6995.0,22.300000000000008,114.20000000000003,"Hong Kong, China",110.7111282557742,1.5903614457831323
336,2020-12-23,Hong Kong,China,2020-12-24 05:23:04,8353.0,133.0,1108.0,7112.0,22.300000000000008,114.20000000000003,"Hong Kong, China",111.418078833793,1.5922423081527597
337,2020-12-24,Hong Kong,China,2020-12-25 05:22:48,8424.0,135.0,1086.0,7203.0,22.300000000000008,114.20000000000003,"Hong Kong, China",112.36512583453516,1.6025641025641026
338,2020-12-25,Hong Kong,China,2020-12-26 05:22:28,8481.0,136.0,1028.0,7317.0,22.300000000000008,114.20000000000003,"Hong Kong, China",113.12543117315914,1.6035844829619148
339,2020-12-26,Hong Kong,China,2020-12-27 05:22:55,8540.0,136.0,1010.0,7394.0,22.300000000000008,114.20000000000003,"Hong Kong, China",113.91241389208572,1.5925058548009368
340,2020-12-27,Hong Kong,China,2020-12-28 05:22:06,8610.0,137.0,999.0,7474.0,22.300000000000008,114.20000000000003,"Hong Kong, China",114.8461222026766,1.5911730545876888
341,2020-12-28,Hong Kong,China,2020-12-29 05:22:37,8671.0,141.0,1004.0,7526.0,22.300000000000008,114.20000000000003,"Hong Kong, China",115.65978230190578,1.626110021912121
342,2020-12-29,Hong Kong,China,2020-12-30 05:22:34,8724.0,143.0,965.0,7616.0,22.300000000000008,114.20000000000003,"Hong Kong, China",116.36673287992458,1.6391563502980284
343,2020-12-30,Hong Kong,China,2020-12-31 05:22:49,8778.0,147.0,909.0,7722.0,22.300000000000008,114.20000000000003,"Hong Kong, China",117.08702214809468,1.674641148325359
344,2020-12-31,Hong Kong,China,2021-01-01 05:23:07,8846.0,148.0,885.0,7813.0,22.300000000000008,114.20000000000003,"Hong Kong, China",117.99405307838296,1.6730725751752205
